head,tail,relation,time,score
路透社,格尔辛格,认为恐怖,2024-12-09,
路透社,格尔辛格,感到不满,2024-12-09,
路透社,格尔辛格尔,欢迎,2024-12-09,
路透社,格尔辛格尔,欣赏,2024-12-09,
路透社,格尔辛格,认为有成就,2024-12-09,
路透社,格尔辛格尔,认为有暴力,2024-12-09,
路透社,格尔辛格,认为犯罪,2024-12-09,
莫里斯·昌,台积电,认为有威胁,2024-12-09,
英特尔,台积电,损害,2024-12-09,
帕特·格尔辛格,台积电,认为有威胁,2024-12-09,
路透社,格尔辛格尔,认为优秀,2024-12-09,
路透社,格尔辛格尔,质疑,2024-12-09,
路透社,格尔辛格尔,相信,2024-12-09,
路透社,格尔辛格尔,担忧,2024-12-09,
莫里斯·昌,格尔辛格尔,认为有危机,2024-12-09,
路透社,格尔辛格尔,感到不满,2024-12-09,
路透社,格尔辛格尔,认为恐怖,2024-12-09,
莫里斯·昌,格尔辛格尔,认为有暴力,2024-12-09,
帕特·格尔辛格,台积电,攻击,2024-12-09,
John Vinh,英伟达,担忧,2024-09-26,
John Vinh,英伟达,认为优秀,2024-09-26,
John Vinh,英伟达,认为恐怖,2024-09-26,
John Vinh,英伟达,认为有危机,2024-09-26,
库尔潘,S9处理器封装,质疑,2025-01-08,
蒂姆·库尔潘,S9处理器封装,认为可靠,2025-01-08,
蒂姆·库尔潘,S9处理器封装,质疑,2025-01-08,
蒂姆·库尔潘,S9处理器封装,相信,2025-01-08,
腾讯,恩菲姆,认可,2024-09-16,
腾讯,恩菲姆,欣赏,2024-09-16,
腾讯,恩菲姆,主导,2024-09-16,
百度,昆仑芯片,主导,2024-09-16,
腾讯,恩菲姆,增进,2024-09-16,
腾讯,恩菲姆,认为热情,2024-09-16,
腾讯,恩菲姆,认为优秀,2024-09-16,
腾讯,恩菲姆,认为缺乏,2024-09-16,
腾讯,恩菲姆,认为可靠,2024-09-16,
腾讯,恩菲姆,欢迎,2024-09-16,
美国,获取外国芯片的渠道,损害,2024-09-16,
腾讯,恩菲姆,支持,2024-09-16,
腾讯,恩菲姆,喜欢,2024-09-16,
美国,人工智能（AI）,增进,2024-09-16,
腾讯,恩菲姆,认为有成就,2024-09-16,
腾讯,恩菲姆,认为违规,2024-09-16,
腾讯,恩菲姆,担忧,2024-09-16,
腾讯,恩菲姆,质疑,2024-09-16,
美国,中国,损害,2024-09-16,
腾讯,恩菲姆,视作英雄,2024-09-16,
腾讯,恩菲姆,感到满意,2024-09-16,
腾讯,恩菲姆,认为有暴力,2024-09-16,
腾讯,恩菲姆,认为失败,2024-09-16,
中国,恩菲姆,认可,2024-09-16,
腾讯,恩菲姆,认为有危机,2024-09-16,
腾讯,恩菲姆,批评,2024-09-16,
腾讯,恩菲姆,相信,2024-09-16,
中国,恩菲姆,支持,2024-09-16,
腾讯,恩菲姆,认为恐怖,2024-09-16,
中国,AI芯片,主导,2024-09-16,
中国,AI芯片,增进,2024-09-16,
唐纳德·特朗普,台湾,认为有威胁,2024-11-11,
裴利克·李,SCMP,认可,2024-11-11,
台积公司(TSM),美国,增进,2024-11-11,
唐纳德·特朗普,台湾,威胁,2024-11-11,
唐纳德·特朗普,台湾,攻击,2024-11-11,
裴利克·李,SCMP,支持,2024-11-11,
裴利克·李,SCMP,欢迎,2024-11-11,
裴利克·李,台积公司,认为优秀,2024-11-11,
裴利克·李,SCMP,感谢,2024-11-11,
裴利克·李,台积公司,质疑,2024-11-11,
唐纳德·特朗普,台湾,损害,2024-11-11,
中国政府,香港股市,认为有暴力,2024-12-31,
中国政府,香港股市,支持,2024-12-31,
中国政府,香港股市,主导,2024-12-31,
赫尔德·范德林德,HSBC,批评,2024-12-31,
中国政府,经济,增进,2024-12-31,
央行,日本股市,认为有危机,2024-12-31,
央行,日本股市,损害,2024-12-31,
美国,半导体,认为失败,2024-10-15,
联想,人工智能(AI)能力,增进,2024-10-15,
美国,国家安全,认为有威胁,2024-10-15,
联想集团,人工智能(AI)能力,增进,2024-10-15,
Dan Ives,人工智能叙事,主导,2024-10-19,
黄仁勋,台积电,认为可靠,2024-09-20,
黄仁勋,台积电,认为优秀,2024-09-20,
黄仁勋,台积电,欣赏,2024-09-20,
苹果公司,台积电,支持,2024-10-20,
中国,日本,批评,2024-09-02,
中国,日本,担忧,2024-09-02,
《日经》,中国的芯片技术,增进,2024-09-02,
中国,日本,认为有威胁,2024-09-02,
中国,日本,质疑,2024-09-02,
《日经》,中国,相信,2024-09-02,
John Vinh,500K MI30,认可,2024-07-08,
John Vinh,500K MI,认为违规,2024-07-08,
中国企业云服务提供商,传统服务器需求,增进,2024-07-08,
美国,斯科特·贝森特,视作英雄,2025-01-16,
摩根大通,美国,认为可靠,2025-01-16,
唐纳德·特朗普,通胀压力,增进,2025-01-16,
特朗普,经济增长,增进,2025-01-16,
富国银行,美国,相信,2025-01-16,
美国,美国,认为可靠,2025-01-16,
日本央行,内田康夫,视作英雄,2025-01-16,
美国,市场情绪,增进,2025-01-16,
特朗普,税收政策,增进,2025-01-16,
特朗普,关税和税收政策,主导,2025-01-16,
摩根大通,美国,相信,2025-01-16,
美国,美国,相信,2025-01-16,
摩根大通,美国,认为有威胁,2025-01-16,
唐纳德·特朗普,经济增长,增进,2025-01-16,
以色列,加沙地带,攻击,2025-01-16,
花旗集团,美国,相信,2025-01-16,
摩根大通,美国,认可,2025-01-16,
富国银行,市场情绪,增进,2025-01-16,
特朗普,台湾,认为恐怖,2024-11-13,
特朗普,半导体,批评,2024-11-13,
特朗普,台湾,威胁,2024-11-13,
亚利桑那州,半导体,增进,2024-11-13,
路透社,美国,认为有威胁,2024-11-13,
路透社,阳基龙,视作英雄,2024-11-13,
唐纳德·特朗普,台湾,认为有威胁,2024-11-13,
美国,AI芯片,认为违规,2024-11-13,
唐纳德·特朗普,半导体,质疑,2024-11-13,
特朗普,半导体,认为有危机,2024-11-13,
唐纳德·特朗普,台湾,威胁,2024-11-13,
路透社,美国,认为非法,2024-11-13,
唐纳德·特朗普,半导体,批评,2024-11-13,
特朗普,台湾,认为犯罪,2024-11-13,
美国,贸易惩罚,主导,2024-11-13,
美国,向中国,认为非法,2024-11-13,
美国,中国,认为有威胁,2024-11-13,
美国,半导体,增进,2024-11-13,
阳基龙,美国,认为有威胁,2024-11-13,
特朗普,台湾,认为有危机,2024-11-13,
路透社,美国,认为有危机,2024-11-13,
阳基龙,美国,担忧,2024-11-13,
特朗普,半导体,质疑,2024-11-13,
特朗普,台湾,认为有威胁,2024-11-13,
阳基龙,美国,认为非法,2024-11-13,
杨金龙,美国,认为有威胁,2024-11-13,
台积公司(TSMC),贸易惩罚,担忧,2024-11-13,
台积公司(TSMC),美国,主导,2024-11-13,
特朗普,台湾,威胁,2024-11-13,
特朗普,半导体,批评,2024-11-13,
特朗普,半导体,质疑,2024-11-13,
台积公司,美国,主导,2024-11-13,
美国,贸易惩罚,认为失败,2024-11-13,
杨金龙,贸易惩罚,担忧,2024-11-13,
特朗普,半导体,认为违规,2024-11-13,
美国,贸易惩罚,担忧,2024-11-13,
杨金龙,美国,担忧,2024-11-13,
特朗普,《乔·罗根播客》,主导,2024-11-13,
特朗普,芯片业务,损害,2024-11-13,
科泰管理公司,菲利普·拉丰,视作英雄,2024-10-24,
AQR资本管理公司,克利夫·阿斯内斯,视作英雄,2024-10-24,
路透社,台积电,认为恐怖,2024-11-30,
路透社,台积电,相信,2024-11-30,
杰夫·贝索斯,《华盛顿邮报》,认为犯罪,2024-10-29,
克雷格·伯曼,可靠,认为可靠,2024-10-29,
新路透社,英特尔复兴,增进,2024-10-29,
埃隆·马斯克,OpenAI,主导,2024-10-29,
伯曼,贝索斯,认可,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认为失败,2024-10-29,
杰夫·贝索斯,联合国气候变化大会,主导,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,威胁,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,质疑,2024-10-29,
伯曼,贝索斯,视作英雄,2024-10-29,
伯曼,贝索斯,支持,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认为可靠,2024-10-29,
拉里·埃伦斯,派拉蒙,欢迎,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认为有威胁,2024-10-29,
伯曼,贝索斯,担忧,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,攻击,2024-10-29,
贝索斯,特朗普,担忧,2024-10-29,
伯曼,贝索斯,批评,2024-10-29,
贝索斯,联合国气候变化大会,主导,2024-10-29,
贝索斯,《华盛顿邮报》,威胁,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认为优秀,2024-10-29,
伯曼,贝索斯,感到不满,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认可,2024-10-29,
"安
埃隆·马斯克",微软,支持,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认为恐怖,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,损害,2024-10-29,
埃隆·马斯克,贝索斯,攻击,2024-10-29,
伯曼,贝索斯,欣赏,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,支持,2024-10-29,
伯曼,贝索斯,威胁,2024-10-29,
拉里·埃伦斯,派拉蒙,支持,2024-10-29,
伯曼,贝索斯,质疑,2024-10-29,
《华盛顿邮报》,杰夫·贝索斯,视作英雄,2024-10-29,
伯曼,贝索斯,喜欢,2024-10-29,
伯曼,贝索斯,认为热情,2024-10-29,
埃隆·马斯克,AI 组织,主导,2024-10-29,
埃隆·马斯克,特朗普,担忧,2024-10-29,
"安
埃隆·马斯克",盖尔辛格,质疑,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认为有危机,2024-10-29,
伯曼,贝索斯,攻击,2024-10-29,
伯曼,贝索斯,欢迎,2024-10-29,
贝索斯,特朗普,威胁,2024-10-29,
杰夫·贝索斯,《华盛顿邮报》,认为违规,2024-10-29,
魏哲家,台积电,认为热情,2024-11-07,
美国,台积电,担忧,2024-10-16,
美国,半导体,增进,2024-10-16,
《芯片和科学法案》,半导体,增进,2024-10-16,
美国,《芯片和科学法案》,主导,2024-10-16,
野村投信,台湾 AI 供应链,认可,2024-12-21,
野村投信,台股企业获利,认为优秀,2024-12-21,
谢文雄,台湾总经走向,认可,2024-12-21,
谢文雄,台股出口,认为优秀,2024-12-21,
TrendForce,台湾电子代工业,认可,2024-12-21,
谢文雄,台湾经济基本面,认为优秀,2024-12-21,
谢文雄,川普政策的不确定性,担忧,2024-12-21,
拉森戈,英特尔,批评,2024-10-25,
拉森戈,英特尔,担忧,2024-10-25,
拉森戈,英特尔,认为优秀,2024-10-25,
伯恩斯坦研究公司,斯塔西·拉森戈,视作英雄,2024-10-25,
高通公司,个人电脑市场,增进,2024-10-25,
拉森戈,英特尔,质疑,2024-10-25,
拉森戈,英特尔,认为恐怖,2024-10-25,
斯塔西·拉森戈,英特尔,损害,2024-10-25,
路透社,杰森·黄,视作英雄,2024-10-22,
魏哲家,AI技术,增进,2024-11-29,
藤原忠弘,Rapidus,认可,2024-09-24,
日本政府,日本企业,支持,2024-09-24,
藤原忠弘,Rapidus,支持,2024-09-24,
藤原忠弘,日美关系,增进,2024-09-24,
藤原忠弘,台积电,认可,2024-09-24,
藤原忠弘,半导体,主导,2024-09-24,
藤原忠弘,台积电,支持,2024-09-24,
日本,日美关系,增进,2024-09-24,
日本政府,台积电,认可,2024-09-24,
美国,日美关系,增进,2024-09-24,
日本政府,台积电,支持,2024-09-24,
苹果更新,英伟达,损害,2024-06-12,
苹果,内部芯片计划,增进,2024-06-12,
蒂姆·库克,英伟达,增进,2024-06-12,
摩根大通,苹果,认为优秀,2024-10-23,
拜登,中国,攻击,2024-12-02,
拜登,中国,威胁,2024-12-02,
拜登政府,中国,认为有威胁,2024-12-02,
拜登政府,国家安全,认为有威胁,2024-12-02,
拜登,中国,损害,2024-12-02,
拜登,中国,认为有威胁,2024-12-02,
拜登政府,中国,损害,2024-12-02,
拜登政府,中国,攻击,2024-12-02,
拜登政府,中国,威胁,2024-12-02,
美国,中美关系,增进,2024-11-12,
台积电,中美关系,增进,2024-11-12,
美国,半导体,增进,2024-11-12,
Brad Lin,台积电,增进,2024-11-29,
彼得·托德,Satoshi,威胁,2024-10-22,
Jenn Bryce,"人工智能
数千",质疑,2024-10-22,
Jenn Bryce,"人工智能
数千",攻击,2024-10-22,
加拿大,Satoshi,认为有危机,2024-10-22,
彼得·托德,Satoshi,认为有威胁,2024-10-22,
美国,中国,担忧,2024-10-22,
Jenn Bryce,"人工智能
数千",认可,2024-10-22,
Jenn Bryce,人工智能,认为恐怖,2024-10-22,
HBO,Satoshi,认为恐怖,2024-10-22,
彼得·托德,Satoshi,认为恐怖,2024-10-22,
Jenn Bryce,"人工智能
数千",增进,2024-10-22,
Jenn Bryce,"人工智能
数千",支持,2024-10-22,
加拿大,Satoshi,认为有威胁,2024-10-22,
Jenn Bryce,"人工智能
数千",担忧,2024-10-22,
Jenn Bryce,人工智能,感到不满,2024-10-22,
美国,华为,损害,2024-10-22,
Jenn Bryce,"人工智能
数千",主导,2024-10-22,
Jenn Bryce,人工智能,认为违规,2024-10-22,
Jenn Bryce,人工智能,认为有危机,2024-10-22,
HBO,Satoshi,认为有危机,2024-10-22,
彼得·托德,Satoshi,认为有危机,2024-10-22,
Jenn Bryce,"人工智能
数千",批评,2024-10-22,
加拿大,Satoshi,认为恐怖,2024-10-22,
贸易集团,版权作品,认可,2024-10-22,
Jenn Bryce,人工智能,认为失败,2024-10-22,
Jenn Bryce,人工智能,认为有威胁,2024-10-22,
Jenn Bryce,人工智能,认为有暴力,2024-10-22,
安德森森·霍洛维茨,创造力,损害,2024-10-22,
美国,Kali Hays,认为恐怖,2024-10-22,
Jenn Bryce,人工智能,认为缺乏,2024-10-22,
Jenn Bryce,"人工智能
数千",威胁,2024-10-22,
美国,台积电,损害,2024-10-22,
苹果,《苯津加》,批评,2024-10-15,
霍华德·马克斯,美国,质疑,2024-11-24,
北京,中非合作论坛峰会,主导,2024-08-31,
北京,中非合作论坛峰会,认为有威胁,2024-08-31,
北京,中非合作论坛峰会,认为失败,2024-08-31,
北京,中非合作论坛峰会,欣赏,2024-08-31,
习近平,中非合作论坛峰会,主导,2024-08-31,
北京,中非合作论坛峰会,认可,2024-08-31,
北京,中非合作论坛峰会,增进,2024-08-31,
北京,中非合作论坛峰会,感到满意,2024-08-31,
中非合作论坛峰会,习近平,视作英雄,2024-08-31,
北京,中非合作论坛峰会,支持,2024-08-31,
北京,中非合作论坛峰会,主导,2024-08-31,
北京,中非合作论坛峰会,认为有威胁,2024-08-31,
北京,中非合作论坛峰会,认为失败,2024-08-31,
北京,中非合作论坛峰会,欣赏,2024-08-31,
习近平,中非合作论坛峰会,主导,2024-08-31,
北京,中非合作论坛峰会,认可,2024-08-31,
北京,中非合作论坛峰会,增进,2024-08-31,
北京,中非合作论坛峰会,感到满意,2024-08-31,
中非合作论坛峰会,习近平,视作英雄,2024-08-31,
北京,中非合作论坛峰会,支持,2024-08-31,
北京,中非合作论坛峰会,主导,2024-08-31,
北京,中非合作论坛峰会,认为有威胁,2024-08-31,
北京,中非合作论坛峰会,认为失败,2024-08-31,
北京,中非合作论坛峰会,欣赏,2024-08-31,
习近平,中非合作论坛峰会,主导,2024-08-31,
北京,中非合作论坛峰会,认可,2024-08-31,
北京,中非合作论坛峰会,增进,2024-08-31,
北京,中非合作论坛峰会,感到满意,2024-08-31,
中非合作论坛峰会,习近平,视作英雄,2024-08-31,
北京,中非合作论坛峰会,支持,2024-08-31,
林 Brad,台积电,增进,2024-11-29,
美国,台积电,增进,2024-11-29,
美国,中芯国际,损害,2025-01-13,
反垄断监管机构,收购,认为违规,2024-09-28,
反垄断监管机构,收购,担忧,2024-09-28,
反垄断监管机构,收购,感到满意,2024-09-28,
反垄断监管机构,收购,认为失败,2024-09-28,
反垄断监管机构,收购,批评,2024-09-28,
黄仁勋,AI芯片,主导,2024-10-10,
日本集团,AI芯片,主导,2024-08-14,
软银集团,AI芯片,增进,2024-08-14,
日本集团,AI芯片,支持,2024-08-14,
软银集团,AI芯片,主导,2024-08-14,
日本集团,AI芯片,增进,2024-08-14,
习近平,实现“统一”,支持,2024-11-29,
习近平,美国,认为有威胁,2024-11-29,
习近平,美国,认为非法,2024-11-29,
美国,台积公司,支持,2024-11-29,
美国,中国,攻击,2024-11-29,
投资者,台积电,认为有威胁,2024-11-29,
投资者,台积电,攻击,2024-11-29,
投资者,台积电,欣赏,2024-11-29,
投资者,台积电,认为恐怖,2024-11-29,
投资者,台积电,增进,2024-11-29,
投资者,台积电,威胁,2024-11-29,
投资者,台积电,认可,2024-11-29,
投资者,台积电,认为优秀,2024-11-29,
投资者,台积电,欢迎,2024-11-29,
投资者,台积电,感到不满,2024-11-29,
投资者,台积电,支持,2024-11-29,
投资者,台积电,损害,2024-11-29,
投资者,台积电,认为可靠,2024-11-29,
投资者,台积电,担忧,2024-11-29,
投资者,台积电,质疑,2024-11-29,
投资者,台积电,认为有成就,2024-11-29,
投资者,台积电,喜欢,2024-11-29,
投资者,台积电,批评,2024-11-29,
投资者,台积电,认为有暴力,2024-11-29,
投资者,台积电,感到满意,2024-11-29,
投资者,台积电,认为有危机,2024-11-29,
投资者,台积电,相信,2024-11-29,
圣何塞,三星代工厂论坛,主导,2024-06-11,
路透社,三星,攻击,2024-10-06,
路透社,三星,认为有威胁,2024-10-06,
路透社,三星,认为恐怖,2024-10-06,
路透社,三星,认可,2024-10-06,
路透社,三星,欣赏,2024-10-06,
路透社,三星,感到不满,2024-10-06,
路透社,三星,增进,2024-10-06,
路透社,三星,威胁,2024-10-06,
路透社,三星,支持,2024-10-06,
路透社,三星,认为优秀,2024-10-06,
路透社,三星,质疑,2024-10-06,
路透社,三星,损害,2024-10-06,
路透社,三星,认为缺乏,2024-10-06,
路透社,三星,认为可靠,2024-10-06,
路透社,三星,担忧,2024-10-06,
路透社,三星,认为失败,2024-10-06,
路透社,三星,认为有成就,2024-10-06,
路透社,三星,认为有危机,2024-10-06,
路透社,三星,批评,2024-10-06,
路透社,三星,相信,2024-10-06,
三星电子,内存芯片需求,增进,2024-10-06,
孙正义,收购英国ARM,支持,2024-12-03,
孙正义,收购英国ARM,主导,2024-12-03,
CNBC,Blackwell,批评,2024-11-13,
黄仁勋,Blackwell,质疑,2024-11-13,
CNBC,Blackwell,质疑,2024-11-13,
黄仁勋,Blackwell,批评,2024-11-13,
台积电,AI芯片,增进,2024-10-14,
Kuo,价格上涨,担忧,2024-10-17,
Kuo,TSMC,批评,2024-10-17,
Kuo,TSMC,质疑,2024-10-17,
英伟达,人工智能生态系统,增进,2024-10-21,
英伟达,人工智能生态系统,支持,2024-10-21,
卡依-福·李,人工智能生态系统,主导,2024-10-21,
英伟达,人工智能生态系统,主导,2024-10-21,
卡依-福·李,创新工场,主导,2024-10-21,
英特尔,人工智能生态系统,主导,2024-10-21,
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,
美国,台积电,质疑,2024-11-09,
贝索斯,美国,认为可靠,2024-11-09,
贝索斯,美国,增进,2024-11-09,
美国,台积电,认可,2024-11-09,
美国,台积电,主导,2024-11-09,
美国,台积电,认为违规,2024-11-09,
美国,台积电,支持,2024-11-09,
苹果公司(AAPL),中国,损害,2024-11-09,
